varied_param,throttle_scans,map_update_interval,resolution,minimum_time_interval,minimum_travel_distance,minimum_travel_heading,metric_type,sub_metric,stat,value
resolution,1,0.02,0.07071067811865477,0.5,0.5,0.5,traj,duration (s),std_dev,0.07022819946431515
resolution,1,0.02,0.07071067811865477,0.5,0.5,0.5,traj,duration (s),median,90.001
resolution,1,0.02,0.07071067811865477,0.5,0.5,0.5,traj,duration (s),min,89.855
resolution,1,0.02,0.07071067811865477,0.5,0.5,0.5,traj,duration (s),max,90.035
resolution,1,0.02,0.07071067811865477,0.5,0.5,0.5,completion,successes,count,0.0
resolution,1,0.02,0.07071067811865477,0.5,0.5,0.5,completion,failures,count,4.0
resolution,1,0.02,0.07071067811865477,0.5,0.5,0.5,completion,errors,count,1.0
resolution,1,0.02,0.07071067811865477,0.5,0.5,0.5,completion,data or metrics missing,count,1.0
resolution,1,0.02,0.07071067811865477,0.5,0.5,0.5,latency,latency,mean,0.006010000000000001
resolution,1,0.02,0.07071067811865477,0.5,0.5,0.5,latency,latency,std_dev,0.0019518965136502502
resolution,1,0.02,0.07071067811865477,0.5,0.5,0.5,latency,latency,median,0.006
resolution,1,0.02,0.07071067811865477,0.5,0.5,0.5,latency,latency,min,0.001
resolution,1,0.02,0.07071067811865477,0.5,0.5,0.5,latency,latency,max,0.015000000000000001
resolution,1,0.02,0.07071067811865477,0.5,0.5,0.5,cov,trace,mean,0.004932049019607843
resolution,1,0.02,0.07071067811865477,0.5,0.5,0.5,cov,trace,std_dev,0.0013931962150664596
resolution,1,0.02,0.07071067811865477,0.5,0.5,0.5,cov,trace,median,0.004789
resolution,1,0.02,0.07071067811865477,0.5,0.5,0.5,cov,trace,min,0.0031130000000000003
resolution,1,0.02,0.07071067811865477,0.5,0.5,0.5,cov,trace,max,0.011342999999999999
resolution,1,0.02,0.07071067811865477,0.5,0.5,0.5,cov,trace,rmse,0.005125046655933017
resolution,1,0.02,0.07071067811865477,0.5,0.5,0.5,cov,det,mean,2.4798210391176457e-10
resolution,1,0.02,0.07071067811865477,0.5,0.5,0.5,cov,det,std_dev,1.4095027777967412e-10
resolution,1,0.02,0.07071067811865477,0.5,0.5,0.5,cov,det,median,2.0514322400000003e-10
resolution,1,0.02,0.07071067811865477,0.5,0.5,0.5,cov,det,min,7.735290500000005e-11
resolution,1,0.02,0.07071067811865477,0.5,0.5,0.5,cov,det,max,7.019858049999996e-10
resolution,1,0.02,0.07071067811865477,0.5,0.5,0.5,cov,det,rmse,2.852404330852702e-10
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,APE,mean,0.046608533696783444
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,APE,std_dev,0.016327712709137108
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,APE,median,0.04759810648475347
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,APE,min,4.471923260003929e-18
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,APE,max,0.07716770789043634
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,APE,rmse,0.04938572279187897
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,RPE,mean,
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,RPE,std_dev,
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,RPE,median,
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,RPE,rmse,
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,RPE,min,
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,RPE,max,
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,num associated poses,mean,25.0
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,num associated poses,std_dev,0.0
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,num associated poses,median,25.0
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,num associated poses,min,25.0
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,num associated poses,max,25.0
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,num gt poses,mean,658.8
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,num gt poses,std_dev,1.5999999999999999
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,num gt poses,median,659.0
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,num gt poses,min,657.0
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,num gt poses,max,661.0
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,odom accum path length (m),mean,0.2343656
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,odom accum path length (m),std_dev,0.04056404776942262
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,odom accum path length (m),median,0.232519
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,odom accum path length (m),min,0.189423
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,odom accum path length (m),max,0.303466
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,total rotation (rad),mean,0.8504413999999999
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,total rotation (rad),std_dev,0.08061059112945393
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,total rotation (rad),median,0.866015
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,total rotation (rad),min,0.700211
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,total rotation (rad),max,0.941927
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,duration (s),mean,89.86600000000001
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,duration (s),std_dev,0.15166542124030627
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,duration (s),median,89.85300000000001
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,duration (s),min,89.66900000000001
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,traj,duration (s),max,90.102
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,completion,successes,count,0.0
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,completion,failures,count,5.0
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,completion,errors,count,0.0
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,completion,data or metrics missing,count,0.0
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,latency,latency,mean,0.00544
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,latency,latency,std_dev,0.0012483589227461787
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,latency,latency,median,0.006
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,latency,latency,min,0.0
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,latency,latency,max,0.008
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,cov,trace,mean,0.005051395348837209
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,cov,trace,std_dev,0.0015299054306214593
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,cov,trace,median,0.004769
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,cov,trace,min,0.003051
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,cov,trace,max,0.013394999999999999
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,cov,trace,rmse,0.005277992572645326
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,cov,det,mean,2.633290817519378e-10
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,cov,det,std_dev,1.4984839085663175e-10
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,cov,det,median,2.3004165000000002e-10
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,cov,det,min,7.887863199999996e-11
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,cov,det,max,7.483529709999991e-10
resolution,1,0.02,0.10000000000000002,0.5,0.5,0.5,cov,det,rmse,3.029797774417306e-10
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,APE,mean,0.046309434729418696
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,APE,std_dev,0.015950122656810468
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,APE,median,0.04470704744355144
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,APE,min,7.155939676778717e-18
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,APE,max,0.08140255825428444
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,APE,rmse,0.048979282944175376
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,RPE,mean,
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,RPE,std_dev,
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,RPE,median,
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,RPE,rmse,
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,RPE,min,
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,RPE,max,
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,num associated poses,mean,25.0
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,num associated poses,std_dev,0.0
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,num associated poses,median,25.0
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,num associated poses,min,25.0
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,num associated poses,max,25.0
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,num gt poses,mean,658.8
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,num gt poses,std_dev,2.925747767665559
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,num gt poses,median,660.0
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,num gt poses,min,654.0
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,num gt poses,max,662.0
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,odom accum path length (m),mean,0.226222
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,odom accum path length (m),std_dev,0.021921228697315304
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,odom accum path length (m),median,0.233083
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,odom accum path length (m),min,0.186046
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,odom accum path length (m),max,0.248865
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,total rotation (rad),mean,0.8961902
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,total rotation (rad),std_dev,0.09183885788793325
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,total rotation (rad),median,0.851824
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,total rotation (rad),min,0.773624
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,total rotation (rad),max,1.020297
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,duration (s),mean,89.9612
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,duration (s),std_dev,0.208727956920002
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,duration (s),median,90.042
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,duration (s),min,89.57400000000001
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,traj,duration (s),max,90.142
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,completion,successes,count,0.0
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,completion,failures,count,5.0
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,completion,errors,count,0.0
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,completion,data or metrics missing,count,0.0
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,latency,latency,mean,0.005744000000000002
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,latency,latency,std_dev,0.0016194023588966394
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,latency,latency,median,0.006
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,latency,latency,min,0.001
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,latency,latency,max,0.012
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,cov,trace,mean,0.005113176923076923
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,cov,trace,std_dev,0.0015086997787977497
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,cov,trace,median,0.004958499999999999
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,cov,trace,min,0.0033209999999999997
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,cov,trace,max,0.011857999999999999
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,cov,trace,rmse,0.005331111822990657
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,cov,det,mean,2.6286464915384613e-10
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,cov,det,std_dev,1.5114378100429825e-10
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,cov,det,median,2.227354890000003e-10
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,cov,det,min,8.193783599999993e-11
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,cov,det,max,7.543453990000001e-10
resolution,1,0.02,0.14142135623730953,0.5,0.5,0.5,cov,det,rmse,3.0321983165856726e-10
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,APE,mean,0.043214755165436256
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,APE,std_dev,0.01346603655718945
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,APE,median,0.04350697382104254
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,APE,min,8.456950693950215e-18
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,APE,max,0.07260500428718254
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,APE,rmse,0.04526421549710282
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,RPE,mean,
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,RPE,std_dev,
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,RPE,median,
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,RPE,rmse,
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,RPE,min,
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,RPE,max,
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,num associated poses,mean,25.0
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,num associated poses,std_dev,0.0
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,num associated poses,median,25.0
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,num associated poses,min,25.0
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,num associated poses,max,25.0
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,num gt poses,mean,657.4
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,num gt poses,std_dev,1.0198039027185568
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,num gt poses,median,657.0
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,num gt poses,min,656.0
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,num gt poses,max,659.0
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,odom accum path length (m),mean,0.2042268
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,odom accum path length (m),std_dev,0.013582410439977136
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,odom accum path length (m),median,0.202169
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,odom accum path length (m),min,0.183286
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,odom accum path length (m),max,0.220656
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,total rotation (rad),mean,0.9010172000000001
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,total rotation (rad),std_dev,0.07221179329278563
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,total rotation (rad),median,0.872671
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,total rotation (rad),min,0.827801
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,total rotation (rad),max,1.007001
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,duration (s),mean,89.8244
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,duration (s),std_dev,0.09635060975416798
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,duration (s),median,89.83800000000001
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,duration (s),min,89.673
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,traj,duration (s),max,89.93599999999999
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,completion,successes,count,0.0
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,completion,failures,count,5.0
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,completion,errors,count,0.0
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,completion,data or metrics missing,count,0.0
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,latency,latency,mean,0.005584000000000001
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,latency,latency,std_dev,0.001369285945301419
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,latency,latency,median,0.006
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,latency,latency,min,0.0
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,latency,latency,max,0.01
resolution,1,0.02,0.20000000000000004,0.5,0.5,0.5,cov,trace,mean,0.0049781953125
